project,method_id,criterion,presentation,system,slot,rank,points
jajuk,1214,accuracy,1,QWEN,4,1,4
jajuk,1214,accuracy,1,CLAUDE,3,2,3
jajuk,1214,accuracy,1,MISTRAL,2,3,2
jajuk,1214,accuracy,1,GPT,1,4,1
jajuk,1214,content,0,GPT,2,1,4
jajuk,1214,content,0,CLAUDE,1,2,3
jajuk,1214,content,0,QWEN,4,3,2
jajuk,1214,content,0,MISTRAL,3,4,1
jajuk,1214,content,1,MISTRAL,2,1,4
jajuk,1214,content,1,QWEN,1,2,3
jajuk,1214,content,1,GPT,3,3,2
jajuk,1214,content,1,CLAUDE,4,4,1
jajuk,1214,conciseness,0,CLAUDE,3,1,4
jajuk,1214,conciseness,0,GPT,4,2,3
jajuk,1214,conciseness,0,QWEN,1,3,2
jajuk,1214,conciseness,0,MISTRAL,2,4,1
jajuk,1214,conciseness,1,CLAUDE,2,1,4
jajuk,1214,conciseness,1,GPT,1,2,3
jajuk,1214,conciseness,1,QWEN,4,3,2
jajuk,1214,conciseness,1,MISTRAL,3,4,1
jajuk,1214,what,0,CLAUDE,4,1,4
jajuk,1214,what,0,GPT,1,2,3
jajuk,1214,what,0,QWEN,3,3,2
jajuk,1214,what,0,MISTRAL,2,4,1
jajuk,1214,what,1,GPT,4,1,4
jajuk,1214,what,1,CLAUDE,1,2,3
jajuk,1214,what,1,QWEN,2,3,2
jajuk,1214,what,1,MISTRAL,3,4,1
jajuk,1214,why,0,MISTRAL,4,1,4
jajuk,1214,why,0,QWEN,2,2,3
jajuk,1214,why,0,CLAUDE,3,3,2
jajuk,1214,why,0,GPT,1,4,1
jajuk,1214,why,1,GPT,4,1,4
jajuk,1214,why,1,CLAUDE,2,2,3
jajuk,1214,why,1,QWEN,3,3,2
jajuk,1214,why,1,MISTRAL,1,4,1
jajuk,1214,how,0,GPT,3,1,4
jajuk,1214,how,0,CLAUDE,2,2,3
jajuk,1214,how,0,QWEN,4,3,2
jajuk,1214,how,0,MISTRAL,1,4,1
jajuk,1214,how,1,GPT,2,1,4
jajuk,1214,how,1,QWEN,1,2,3
jajuk,1214,how,1,CLAUDE,3,3,2
jajuk,1214,how,1,MISTRAL,4,4,1
jajuk,1215,accuracy,0,QWEN,4,1,4
jajuk,1215,accuracy,0,CLAUDE,3,2,3
jajuk,1215,accuracy,0,GPT,2,3,2
jajuk,1215,accuracy,0,MISTRAL,1,4,1
jajuk,1215,accuracy,1,QWEN,1,1,4
jajuk,1215,accuracy,1,MISTRAL,4,2,3
jajuk,1215,accuracy,1,CLAUDE,2,3,2
jajuk,1215,accuracy,1,GPT,3,4,1
jajuk,1215,content,0,QWEN,3,1,4
jajuk,1215,content,0,MISTRAL,4,2,3
jajuk,1215,content,0,CLAUDE,2,3,2
jajuk,1215,content,0,GPT,1,4,1
jajuk,1215,content,1,QWEN,2,1,4
jajuk,1215,content,1,GPT,4,2,3
jajuk,1215,content,1,MISTRAL,1,3,2
jajuk,1215,content,1,CLAUDE,3,4,1
jajuk,1215,conciseness,0,QWEN,4,1,4
jajuk,1215,conciseness,0,CLAUDE,1,2,3
jajuk,1215,conciseness,0,MISTRAL,3,3,2
jajuk,1215,conciseness,0,GPT,2,4,1
jajuk,1215,conciseness,1,CLAUDE,4,1,4
jajuk,1215,conciseness,1,QWEN,1,2,3
jajuk,1215,conciseness,1,GPT,3,3,2
jajuk,1215,conciseness,1,MISTRAL,2,4,1
jajuk,1215,what,0,QWEN,1,1,4
jajuk,1215,what,0,CLAUDE,4,2,3
jajuk,1215,what,0,MISTRAL,2,3,2
jajuk,1215,what,0,GPT,3,4,1
jajuk,1215,what,1,QWEN,4,1,4
jajuk,1215,what,1,CLAUDE,1,2,3
jajuk,1215,what,1,MISTRAL,3,3,2
jajuk,1215,what,1,GPT,2,4,1
jajuk,1215,why,0,QWEN,1,1,4
jajuk,1215,why,0,CLAUDE,4,2,3
jajuk,1215,why,0,MISTRAL,3,3,2
jajuk,1215,why,0,GPT,2,4,1
jajuk,1215,why,1,QWEN,4,1,4
jajuk,1215,why,1,CLAUDE,1,2,3
jajuk,1215,why,1,MISTRAL,2,3,2
jajuk,1215,why,1,GPT,3,4,1
jajuk,1215,how,0,GPT,3,1,4
jajuk,1215,how,0,QWEN,1,2,3
jajuk,1215,how,0,CLAUDE,4,3,2
jajuk,1215,how,0,MISTRAL,2,4,1
jajuk,1215,how,1,GPT,2,1,4
jajuk,1215,how,1,QWEN,4,2,3
jajuk,1215,how,1,CLAUDE,1,3,2
jajuk,1215,how,1,MISTRAL,3,4,1
jajuk,1366,accuracy,0,GPT,2,1,4
jajuk,1366,accuracy,0,QWEN,4,2,3
jajuk,1366,accuracy,0,CLAUDE,1,3,2
jajuk,1366,accuracy,0,MISTRAL,3,4,1
jajuk,1366,accuracy,1,MISTRAL,2,1,4
jajuk,1366,accuracy,1,CLAUDE,4,2,3
jajuk,1366,accuracy,1,QWEN,1,3,2
jajuk,1366,accuracy,1,GPT,3,4,1
jajuk,1366,content,0,MISTRAL,3,1,4
jajuk,1366,content,0,QWEN,1,2,3
jajuk,1366,content,0,GPT,2,3,2
jajuk,1366,content,0,CLAUDE,4,4,1
jajuk,1366,content,1,MISTRAL,2,1,4
jajuk,1366,content,1,GPT,3,2,3
jajuk,1366,content,1,QWEN,4,3,2
jajuk,1366,content,1,CLAUDE,1,4,1
jajuk,1366,conciseness,0,GPT,3,1,4
jajuk,1366,conciseness,0,CLAUDE,1,2,3
jajuk,1366,conciseness,0,QWEN,4,3,2
jajuk,1366,conciseness,0,MISTRAL,2,4,1
jajuk,1366,conciseness,1,GPT,2,1,4
jajuk,1366,conciseness,1,CLAUDE,4,2,3
jajuk,1366,conciseness,1,QWEN,1,3,2
jajuk,1366,conciseness,1,MISTRAL,3,4,1
jajuk,1366,what,0,CLAUDE,1,1,4
jajuk,1366,what,0,MISTRAL,4,2,3
jajuk,1366,what,0,QWEN,2,3,2
jajuk,1366,what,0,GPT,3,4,1
jajuk,1366,what,1,MISTRAL,1,1,4
jajuk,1366,what,1,CLAUDE,4,2,3
jajuk,1366,what,1,QWEN,3,3,2
jajuk,1366,what,1,GPT,2,4,1
jajuk,1366,why,0,QWEN,2,1,4
jajuk,1366,why,0,GPT,3,2,3
jajuk,1366,why,0,MISTRAL,4,3,2
jajuk,1366,why,0,CLAUDE,1,4,1
jajuk,1366,why,1,MISTRAL,1,1,4
jajuk,1366,why,1,QWEN,3,2,3
jajuk,1366,why,1,GPT,2,3,2
jajuk,1366,why,1,CLAUDE,4,4,1
jajuk,1366,how,0,GPT,2,1,4
jajuk,1366,how,0,QWEN,3,2,3
jajuk,1366,how,0,MISTRAL,4,3,2
jajuk,1366,how,0,CLAUDE,1,4,1
jajuk,1366,how,1,GPT,3,1,4
jajuk,1366,how,1,MISTRAL,1,2,3
jajuk,1366,how,1,QWEN,2,3,2
jajuk,1366,how,1,CLAUDE,4,4,1
jajuk,2117,accuracy,0,QWEN,2,1,4
jajuk,2117,accuracy,0,MISTRAL,3,2,3
jajuk,2117,accuracy,0,CLAUDE,4,3,2
jajuk,2117,accuracy,0,GPT,1,4,1
jajuk,2117,accuracy,1,MISTRAL,2,1,4
jajuk,2117,accuracy,1,CLAUDE,1,2,3
jajuk,2117,accuracy,1,QWEN,3,3,2
jajuk,2117,accuracy,1,GPT,4,4,1
jajuk,2117,content,0,CLAUDE,2,1,4
jajuk,2117,content,0,GPT,4,2,3
jajuk,2117,content,0,QWEN,3,3,2
jajuk,2117,content,0,MISTRAL,1,4,1
jajuk,2117,content,1,QWEN,2,1,4
jajuk,2117,content,1,MISTRAL,4,2,3
jajuk,2117,content,1,CLAUDE,3,3,2
jajuk,2117,content,1,GPT,1,4,1
jajuk,2117,conciseness,0,CLAUDE,3,1,4
jajuk,2117,conciseness,0,GPT,1,2,3
jajuk,2117,conciseness,0,MISTRAL,4,3,2
jajuk,2117,conciseness,0,QWEN,2,4,1
jajuk,2117,conciseness,1,GPT,4,1,4
jajuk,2117,conciseness,1,CLAUDE,2,2,3
jajuk,2117,conciseness,1,MISTRAL,1,3,2
jajuk,2117,conciseness,1,QWEN,3,4,1
jajuk,2117,what,0,CLAUDE,2,1,4
jajuk,2117,what,0,GPT,3,2,3
jajuk,2117,what,0,QWEN,1,3,2
jajuk,2117,what,0,MISTRAL,4,4,1
jajuk,2117,what,1,CLAUDE,3,1,4
jajuk,2117,what,1,GPT,2,2,3
jajuk,2117,what,1,QWEN,4,3,2
jajuk,2117,what,1,MISTRAL,1,4,1
jajuk,2117,why,0,CLAUDE,2,1,4
jajuk,2117,why,0,QWEN,1,2,3
jajuk,2117,why,0,MISTRAL,3,3,2
jajuk,2117,why,0,GPT,4,4,1
jajuk,2117,why,1,MISTRAL,2,1,4
jajuk,2117,why,1,QWEN,4,2,3
jajuk,2117,why,1,CLAUDE,3,3,2
jajuk,2117,why,1,GPT,1,4,1
jajuk,2117,how,0,CLAUDE,1,1,4
jajuk,2117,how,0,GPT,4,2,3
jajuk,2117,how,0,QWEN,2,3,2
jajuk,2117,how,0,MISTRAL,3,4,1
jajuk,2117,how,1,CLAUDE,4,1,4
jajuk,2117,how,1,GPT,1,2,3
jajuk,2117,how,1,MISTRAL,2,3,2
jajuk,2117,how,1,QWEN,3,4,1
jajuk,2224,accuracy,0,MISTRAL,3,1,4
jajuk,2224,accuracy,0,CLAUDE,1,2,3
jajuk,2224,accuracy,0,GPT,4,3,2
jajuk,2224,accuracy,0,QWEN,2,4,1
jajuk,2224,accuracy,1,CLAUDE,4,1,4
jajuk,2224,accuracy,1,GPT,1,2,3
jajuk,2224,accuracy,1,MISTRAL,2,3,2
jajuk,2224,accuracy,1,QWEN,3,4,1
jajuk,2224,content,0,CLAUDE,1,1,4
jajuk,2224,content,0,MISTRAL,2,2,3
jajuk,2224,content,0,GPT,4,3,2
jajuk,2224,content,0,QWEN,3,4,1
jajuk,2224,content,1,CLAUDE,4,1,4
jajuk,2224,content,1,GPT,1,2,3
jajuk,2224,content,1,MISTRAL,3,3,2
jajuk,2224,content,1,QWEN,2,4,1
jajuk,2224,conciseness,0,QWEN,4,1,4
jajuk,2224,conciseness,0,MISTRAL,3,2,3
jajuk,2224,conciseness,0,CLAUDE,2,3,2
jajuk,2224,conciseness,0,GPT,1,4,1
jajuk,2224,conciseness,1,CLAUDE,3,1,4
jajuk,2224,conciseness,1,MISTRAL,2,2,3
jajuk,2224,conciseness,1,GPT,4,3,2
jajuk,2224,conciseness,1,QWEN,1,4,1
jajuk,2224,what,0,CLAUDE,1,1,4
jajuk,2224,what,0,GPT,3,2,3
jajuk,2224,what,0,MISTRAL,2,3,2
jajuk,2224,what,0,QWEN,4,4,1
jajuk,2224,what,1,CLAUDE,4,1,4
jajuk,2224,what,1,GPT,2,2,3
jajuk,2224,what,1,MISTRAL,3,3,2
jajuk,2224,what,1,QWEN,1,4,1
jajuk,2224,why,0,CLAUDE,1,1,4
jajuk,2224,why,0,GPT,2,2,3
jajuk,2224,why,0,MISTRAL,3,3,2
jajuk,2224,why,0,QWEN,4,4,1
jajuk,2224,why,1,CLAUDE,4,1,4
jajuk,2224,why,1,MISTRAL,2,2,3
jajuk,2224,why,1,GPT,3,3,2
jajuk,2224,why,1,QWEN,1,4,1
jajuk,2224,how,0,CLAUDE,2,1,4
jajuk,2224,how,0,GPT,1,2,3
jajuk,2224,how,0,MISTRAL,3,3,2
jajuk,2224,how,0,QWEN,4,4,1
jajuk,2224,how,1,CLAUDE,3,1,4
jajuk,2224,how,1,MISTRAL,2,2,3
jajuk,2224,how,1,GPT,4,3,2
jajuk,2224,how,1,QWEN,1,4,1
jajuk,2238,accuracy,0,QWEN,3,1,4
jajuk,2238,accuracy,0,MISTRAL,1,2,3
jajuk,2238,accuracy,0,CLAUDE,2,3,2
jajuk,2238,accuracy,0,GPT,4,4,1
jajuk,2238,accuracy,1,MISTRAL,4,1,4
jajuk,2238,accuracy,1,CLAUDE,3,2,3
jajuk,2238,accuracy,1,GPT,1,3,2
jajuk,2238,accuracy,1,QWEN,2,4,1
jajuk,2238,content,0,MISTRAL,2,1,4
jajuk,2238,content,0,CLAUDE,4,2,3
jajuk,2238,content,0,QWEN,1,3,2
jajuk,2238,content,0,GPT,3,4,1
jajuk,2238,content,1,MISTRAL,3,1,4
jajuk,2238,content,1,CLAUDE,1,2,3
jajuk,2238,content,1,QWEN,4,3,2
jajuk,2238,content,1,GPT,2,4,1
jajuk,2238,conciseness,0,MISTRAL,4,1,4
jajuk,2238,conciseness,0,CLAUDE,2,2,3
jajuk,2238,conciseness,0,QWEN,1,3,2
jajuk,2238,conciseness,0,GPT,3,4,1
jajuk,2238,conciseness,1,QWEN,4,1,4
jajuk,2238,conciseness,1,MISTRAL,1,2,3
jajuk,2238,conciseness,1,CLAUDE,3,3,2
jajuk,2238,conciseness,1,GPT,2,4,1
jajuk,2238,what,0,QWEN,4,1,4
jajuk,2238,what,0,MISTRAL,1,2,3
jajuk,2238,what,0,CLAUDE,3,3,2
jajuk,2238,what,0,GPT,2,4,1
jajuk,2238,what,1,MISTRAL,4,1,4
jajuk,2238,what,1,CLAUDE,2,2,3
jajuk,2238,what,1,QWEN,1,3,2
jajuk,2238,what,1,GPT,3,4,1
jajuk,2238,why,0,QWEN,3,1,4
jajuk,2238,why,0,MISTRAL,2,2,3
jajuk,2238,why,0,CLAUDE,4,3,2
jajuk,2238,why,0,GPT,1,4,1
jajuk,2238,why,1,GPT,4,1,4
jajuk,2238,why,1,CLAUDE,1,2,3
jajuk,2238,why,1,MISTRAL,3,3,2
jajuk,2238,why,1,QWEN,2,4,1
jajuk,2238,how,0,MISTRAL,4,1,4
jajuk,2238,how,0,CLAUDE,1,2,3
jajuk,2238,how,0,QWEN,2,3,2
jajuk,2238,how,0,GPT,3,4,1
jajuk,2238,how,1,QWEN,3,1,4
jajuk,2238,how,1,MISTRAL,1,2,3
jajuk,2238,how,1,CLAUDE,4,3,2
jajuk,2238,how,1,GPT,2,4,1
jajuk,2654,accuracy,0,CLAUDE,3,1,4
jajuk,2654,accuracy,0,QWEN,2,2,3
jajuk,2654,accuracy,0,GPT,4,3,2
jajuk,2654,accuracy,0,MISTRAL,1,4,1
jajuk,2654,accuracy,1,GPT,1,1,4
jajuk,2654,accuracy,1,QWEN,3,2,3
jajuk,2654,accuracy,1,CLAUDE,2,3,2
jajuk,2654,accuracy,1,MISTRAL,4,4,1
jajuk,2654,content,0,CLAUDE,2,1,4
jajuk,2654,content,0,GPT,3,2,3
jajuk,2654,content,0,QWEN,1,3,2
jajuk,2654,content,0,MISTRAL,4,4,1
jajuk,2654,content,1,GPT,2,1,4
jajuk,2654,content,1,QWEN,4,2,3
jajuk,2654,content,1,MISTRAL,1,3,2
jajuk,2654,content,1,CLAUDE,3,4,1
jajuk,2654,conciseness,0,GPT,2,1,4
jajuk,2654,conciseness,0,QWEN,4,2,3
jajuk,2654,conciseness,0,MISTRAL,3,3,2
jajuk,2654,conciseness,0,CLAUDE,1,4,1
jajuk,2654,conciseness,1,GPT,3,1,4
jajuk,2654,conciseness,1,CLAUDE,4,2,3
jajuk,2654,conciseness,1,QWEN,1,3,2
jajuk,2654,conciseness,1,MISTRAL,2,4,1
jajuk,2654,what,0,CLAUDE,4,1,4
jajuk,2654,what,0,QWEN,1,2,3
jajuk,2654,what,0,GPT,2,3,2
jajuk,2654,what,0,MISTRAL,3,4,1
jajuk,2654,what,1,QWEN,4,1,4
jajuk,2654,what,1,GPT,3,2,3
jajuk,2654,what,1,MISTRAL,2,3,2
jajuk,2654,what,1,CLAUDE,1,4,1
jajuk,2654,why,0,QWEN,2,1,4
jajuk,2654,why,0,CLAUDE,1,2,3
jajuk,2654,why,0,GPT,4,3,2
jajuk,2654,why,0,MISTRAL,3,4,1
jajuk,2654,why,1,CLAUDE,4,1,4
jajuk,2654,why,1,QWEN,3,2,3
jajuk,2654,why,1,GPT,1,3,2
jajuk,2654,why,1,MISTRAL,2,4,1
jajuk,2654,how,0,GPT,3,1,4
jajuk,2654,how,0,QWEN,4,2,3
jajuk,2654,how,0,CLAUDE,2,3,2
jajuk,2654,how,0,MISTRAL,1,4,1
jajuk,2654,how,1,GPT,2,1,4
jajuk,2654,how,1,CLAUDE,3,2,3
jajuk,2654,how,1,QWEN,1,3,2
jajuk,2654,how,1,MISTRAL,4,4,1
jajuk,3854,accuracy,0,QWEN,2,1,4
jajuk,3854,accuracy,0,MISTRAL,3,2,3
jajuk,3854,accuracy,0,CLAUDE,1,3,2
jajuk,3854,accuracy,0,GPT,4,4,1
jajuk,3854,accuracy,1,CLAUDE,4,1,4
jajuk,3854,accuracy,1,QWEN,3,2,3
jajuk,3854,accuracy,1,MISTRAL,2,3,2
jajuk,3854,accuracy,1,GPT,1,4,1
jajuk,3854,content,0,CLAUDE,4,1,4
jajuk,3854,content,0,GPT,2,2,3
jajuk,3854,content,0,MISTRAL,3,3,2
jajuk,3854,content,0,QWEN,1,4,1
jajuk,3854,content,1,CLAUDE,1,1,4
jajuk,3854,content,1,QWEN,4,2,3
jajuk,3854,content,1,MISTRAL,2,3,2
jajuk,3854,content,1,GPT,3,4,1
jajuk,3854,conciseness,0,CLAUDE,4,1,4
jajuk,3854,conciseness,0,GPT,3,2,3
jajuk,3854,conciseness,0,MISTRAL,2,3,2
jajuk,3854,conciseness,0,QWEN,1,4,1
jajuk,3854,conciseness,1,QWEN,4,1,4
jajuk,3854,conciseness,1,MISTRAL,3,2,3
jajuk,3854,conciseness,1,GPT,2,3,2
jajuk,3854,conciseness,1,CLAUDE,1,4,1
jajuk,3854,what,0,QWEN,3,1,4
jajuk,3854,what,0,GPT,2,2,3
jajuk,3854,what,0,MISTRAL,4,3,2
jajuk,3854,what,0,CLAUDE,1,4,1
jajuk,3854,what,1,CLAUDE,4,1,4
jajuk,3854,what,1,QWEN,2,2,3
jajuk,3854,what,1,GPT,3,3,2
jajuk,3854,what,1,MISTRAL,1,4,1
jajuk,3854,why,0,GPT,2,1,4
jajuk,3854,why,0,MISTRAL,3,2,3
jajuk,3854,why,0,QWEN,4,3,2
jajuk,3854,why,0,CLAUDE,1,4,1
jajuk,3854,why,1,GPT,3,1,4
jajuk,3854,why,1,CLAUDE,4,2,3
jajuk,3854,why,1,MISTRAL,2,3,2
jajuk,3854,why,1,QWEN,1,4,1
jajuk,3854,how,0,MISTRAL,4,1,4
jajuk,3854,how,0,GPT,2,2,3
jajuk,3854,how,0,CLAUDE,3,3,2
jajuk,3854,how,0,QWEN,1,4,1
jajuk,3854,how,1,CLAUDE,2,1,4
jajuk,3854,how,1,GPT,3,2,3
jajuk,3854,how,1,QWEN,4,3,2
jajuk,3854,how,1,MISTRAL,1,4,1
jajuk,4079,accuracy,0,CLAUDE,2,1,4
jajuk,4079,accuracy,0,GPT,3,2,3
jajuk,4079,accuracy,0,MISTRAL,4,3,2
jajuk,4079,accuracy,0,QWEN,1,4,1
jajuk,4079,accuracy,1,GPT,2,1,4
jajuk,4079,accuracy,1,MISTRAL,1,2,3
jajuk,4079,accuracy,1,CLAUDE,3,3,2
jajuk,4079,accuracy,1,QWEN,4,4,1
jajuk,4079,content,0,GPT,3,1,4
jajuk,4079,content,0,MISTRAL,2,2,3
jajuk,4079,content,0,CLAUDE,1,3,2
jajuk,4079,content,0,QWEN,4,4,1
jajuk,4079,content,1,GPT,2,1,4
jajuk,4079,content,1,QWEN,1,2,3
jajuk,4079,content,1,MISTRAL,3,3,2
jajuk,4079,content,1,CLAUDE,4,4,1
jajuk,4079,conciseness,0,GPT,3,1,4
jajuk,4079,conciseness,0,CLAUDE,1,2,3
jajuk,4079,conciseness,0,MISTRAL,4,3,2
jajuk,4079,conciseness,0,QWEN,2,4,1
jajuk,4079,conciseness,1,GPT,2,1,4
jajuk,4079,conciseness,1,CLAUDE,4,2,3
jajuk,4079,conciseness,1,MISTRAL,1,3,2
jajuk,4079,conciseness,1,QWEN,3,4,1
jajuk,4079,what,0,MISTRAL,3,1,4
jajuk,4079,what,0,CLAUDE,2,2,3
jajuk,4079,what,0,QWEN,4,3,2
jajuk,4079,what,0,GPT,1,4,1
jajuk,4079,what,1,GPT,4,1,4
jajuk,4079,what,1,QWEN,1,2,3
jajuk,4079,what,1,MISTRAL,2,3,2
jajuk,4079,what,1,CLAUDE,3,4,1
jajuk,4079,why,0,QWEN,2,1,4
jajuk,4079,why,0,MISTRAL,3,2,3
jajuk,4079,why,0,CLAUDE,4,3,2
jajuk,4079,why,0,GPT,1,4,1
jajuk,4079,why,1,MISTRAL,2,1,4
jajuk,4079,why,1,CLAUDE,1,2,3
jajuk,4079,why,1,QWEN,3,3,2
jajuk,4079,why,1,GPT,4,4,1
jajuk,4079,how,0,GPT,4,1,4
jajuk,4079,how,0,CLAUDE,1,2,3
jajuk,4079,how,0,MISTRAL,2,3,2
jajuk,4079,how,0,QWEN,3,4,1
jajuk,4079,how,1,QWEN,2,1,4
jajuk,4079,how,1,MISTRAL,3,2,3
jajuk,4079,how,1,CLAUDE,4,3,2
jajuk,4079,how,1,GPT,1,4,1
jajuk,8090,accuracy,0,GPT,2,1,4
jajuk,8090,accuracy,0,CLAUDE,4,2,3
jajuk,8090,accuracy,0,QWEN,3,3,2
jajuk,8090,accuracy,0,MISTRAL,1,4,1
jajuk,8090,accuracy,1,QWEN,2,1,4
jajuk,8090,accuracy,1,CLAUDE,1,2,3
jajuk,8090,accuracy,1,GPT,3,3,2
jajuk,8090,accuracy,1,MISTRAL,4,4,1
jajuk,8090,content,0,GPT,2,1,4
jajuk,8090,content,0,CLAUDE,1,2,3
jajuk,8090,content,0,QWEN,4,3,2
jajuk,8090,content,0,MISTRAL,3,4,1
jajuk,8090,content,1,CLAUDE,4,1,4
jajuk,8090,content,1,QWEN,1,2,3
jajuk,8090,content,1,GPT,3,3,2
jajuk,8090,content,1,MISTRAL,2,4,1
jajuk,8090,conciseness,0,GPT,4,1,4
jajuk,8090,conciseness,0,CLAUDE,3,2,3
jajuk,8090,conciseness,0,QWEN,2,3,2
jajuk,8090,conciseness,0,MISTRAL,1,4,1
jajuk,8090,conciseness,1,QWEN,3,1,4
jajuk,8090,conciseness,1,CLAUDE,2,2,3
jajuk,8090,conciseness,1,GPT,1,3,2
jajuk,8090,conciseness,1,MISTRAL,4,4,1
jajuk,8090,what,0,CLAUDE,2,1,4
jajuk,8090,what,0,QWEN,3,2,3
jajuk,8090,what,0,GPT,1,3,2
jajuk,8090,what,0,MISTRAL,4,4,1
jajuk,8090,what,1,CLAUDE,3,1,4
jajuk,8090,what,1,QWEN,2,2,3
jajuk,8090,what,1,MISTRAL,1,3,2
jajuk,8090,what,1,GPT,4,4,1
jajuk,8090,why,0,CLAUDE,4,1,4
jajuk,8090,why,0,QWEN,2,2,3
jajuk,8090,why,0,MISTRAL,1,3,2
jajuk,8090,why,0,GPT,3,4,1
jajuk,8090,why,1,GPT,2,1,4
jajuk,8090,why,1,QWEN,3,2,3
jajuk,8090,why,1,CLAUDE,1,3,2
jajuk,8090,why,1,MISTRAL,4,4,1
jajuk,8090,how,0,CLAUDE,2,1,4
jajuk,8090,how,0,GPT,1,2,3
jajuk,8090,how,0,QWEN,3,3,2
jajuk,8090,how,0,MISTRAL,4,4,1
jajuk,8090,how,1,CLAUDE,3,1,4
jajuk,8090,how,1,QWEN,2,2,3
jajuk,8090,how,1,MISTRAL,1,3,2
jajuk,8090,how,1,GPT,4,4,1
jajuk,8091,accuracy,0,CLAUDE,4,1,4
jajuk,8091,accuracy,0,QWEN,3,2,3
jajuk,8091,accuracy,0,MISTRAL,2,3,2
jajuk,8091,accuracy,0,GPT,1,4,1
jajuk,8091,accuracy,1,GPT,4,1,4
jajuk,8091,accuracy,1,QWEN,2,2,3
jajuk,8091,accuracy,1,MISTRAL,3,3,2
jajuk,8091,accuracy,1,CLAUDE,1,4,1
jajuk,8091,content,0,GPT,2,1,4
jajuk,8091,content,0,MISTRAL,4,2,3
jajuk,8091,content,0,QWEN,3,3,2
jajuk,8091,content,0,CLAUDE,1,4,1
jajuk,8091,content,1,QWEN,2,1,4
jajuk,8091,content,1,CLAUDE,4,2,3
jajuk,8091,content,1,MISTRAL,1,3,2
jajuk,8091,content,1,GPT,3,4,1
jajuk,8091,conciseness,0,CLAUDE,4,1,4
jajuk,8091,conciseness,0,GPT,2,2,3
jajuk,8091,conciseness,0,QWEN,3,3,2
jajuk,8091,conciseness,0,MISTRAL,1,4,1
jajuk,8091,conciseness,1,QWEN,2,1,4
jajuk,8091,conciseness,1,MISTRAL,4,2,3
jajuk,8091,conciseness,1,GPT,3,3,2
jajuk,8091,conciseness,1,CLAUDE,1,4,1
jajuk,8091,what,0,CLAUDE,2,1,4
jajuk,8091,what,0,GPT,3,2,3
jajuk,8091,what,0,MISTRAL,4,3,2
jajuk,8091,what,0,QWEN,1,4,1
jajuk,8091,what,1,QWEN,4,1,4
jajuk,8091,what,1,CLAUDE,3,2,3
jajuk,8091,what,1,MISTRAL,1,3,2
jajuk,8091,what,1,GPT,2,4,1
jajuk,8091,why,0,CLAUDE,2,1,4
jajuk,8091,why,0,GPT,3,2,3
jajuk,8091,why,0,MISTRAL,4,3,2
jajuk,8091,why,0,QWEN,1,4,1
jajuk,8091,why,1,QWEN,4,1,4
jajuk,8091,why,1,MISTRAL,1,2,3
jajuk,8091,why,1,CLAUDE,3,3,2
jajuk,8091,why,1,GPT,2,4,1
jajuk,8091,how,0,CLAUDE,4,1,4
jajuk,8091,how,0,MISTRAL,2,2,3
jajuk,8091,how,0,QWEN,3,3,2
jajuk,8091,how,0,GPT,1,4,1
jajuk,8091,how,1,QWEN,2,1,4
jajuk,8091,how,1,MISTRAL,3,2,3
jajuk,8091,how,1,CLAUDE,1,3,2
jajuk,8091,how,1,GPT,4,4,1
jajuk,9078,accuracy,0,GPT,2,1,4
jajuk,9078,accuracy,0,CLAUDE,3,2,3
jajuk,9078,accuracy,0,QWEN,4,3,2
jajuk,9078,accuracy,0,MISTRAL,1,4,1
jajuk,9078,accuracy,1,GPT,3,1,4
jajuk,9078,accuracy,1,QWEN,1,2,3
jajuk,9078,accuracy,1,MISTRAL,4,3,2
jajuk,9078,accuracy,1,CLAUDE,2,4,1
jajuk,9078,content,0,QWEN,2,1,4
jajuk,9078,content,0,CLAUDE,1,2,3
jajuk,9078,content,0,MISTRAL,3,3,2
jajuk,9078,content,0,GPT,4,4,1
jajuk,9078,content,1,QWEN,3,1,4
jajuk,9078,content,1,MISTRAL,2,2,3
jajuk,9078,content,1,CLAUDE,4,3,2
jajuk,9078,content,1,GPT,1,4,1
jajuk,9078,conciseness,0,QWEN,3,1,4
jajuk,9078,conciseness,0,CLAUDE,4,2,3
jajuk,9078,conciseness,0,MISTRAL,2,3,2
jajuk,9078,conciseness,0,GPT,1,4,1
jajuk,9078,conciseness,1,GPT,4,1,4
jajuk,9078,conciseness,1,QWEN,2,2,3
jajuk,9078,conciseness,1,MISTRAL,3,3,2
jajuk,9078,conciseness,1,CLAUDE,1,4,1
jajuk,9078,what,0,GPT,4,1,4
jajuk,9078,what,0,MISTRAL,1,2,3
jajuk,9078,what,0,CLAUDE,3,3,2
jajuk,9078,what,0,QWEN,2,4,1
jajuk,9078,what,1,CLAUDE,2,1,4
jajuk,9078,what,1,QWEN,3,2,3
jajuk,9078,what,1,GPT,1,3,2
jajuk,9078,what,1,MISTRAL,4,4,1
jajuk,9078,why,0,CLAUDE,3,1,4
jajuk,9078,why,0,GPT,2,2,3
jajuk,9078,why,0,QWEN,4,3,2
jajuk,9078,why,0,MISTRAL,1,4,1
jajuk,9078,why,1,QWEN,1,1,4
jajuk,9078,why,1,CLAUDE,2,2,3
jajuk,9078,why,1,MISTRAL,4,3,2
jajuk,9078,why,1,GPT,3,4,1
